molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3968888,CC1(/C=C(\C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)COC1,active,32.5
CHEMBL4114766,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,2.0
CHEMBL3946923,Cc1c(NC(=O)c2ccc(C3(F)CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,1.0
CHEMBL3934649,Cc1c(NC(=O)c2ccc3c(c2)OCC3(C)C)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,4.0
CHEMBL3908775,Cc1c(NC(=O)c2cc3c(s2)CCC(C)C3)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,5.0
CHEMBL3984000,Cc1c(NC(=O)c2ccc(N(C)C(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,2.0
CHEMBL3914504,Cc1c(NC(=O)c2ccc3c(C)c[nH]c3c2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,3.0
CHEMBL3902940,Cc1c(NC(=O)c2ccc(C(C)(C)CO)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,2.0
CHEMBL3930926,Cc1c(NC(=O)c2ccc(N3CCCCC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,3.0
CHEMBL3919531,C=C(C)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,active,3.0
CHEMBL3900123,Cc1c(NC(=O)c2ccc(C3(C(F)(F)F)CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,5.0
CHEMBL3948911,Cc1c(NC(=O)c2ccc(OC(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,15.0
CHEMBL4115903,,active,5.0
CHEMBL3909128,COCC(C)(C)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,active,4.0
CHEMBL3982520,COC(C)(C)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,active,4.0
CHEMBL3900253,Cc1c(NC(=O)c2ccc3ccn(C)c3n2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,16.0
CHEMBL3971224,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,17.0
CHEMBL3968447,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)O)cc5F)c4CO)ncnc3[nH]2)CC1,active,2.0
CHEMBL3919346,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C6CC6)cc5)c4CO)ncnc3[nH]2)CC1,active,1.0
CHEMBL3972813,Cc1c(NC(=O)c2ccc(C(C)(O)C(F)(F)F)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,6.0
CHEMBL3905197,CC(=O)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,active,23.0
CHEMBL3967476,CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)c5ccc(C6CC6)cc5)c4)ncnc3[nH]2)CC1,active,6.0
CHEMBL3935663,CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)c5ccc(C(C)(C)CO)cc5)c4)ncnc3[nH]2)CC1,active,6.0
CHEMBL3917989,Cc1c(NC(=O)c2ccc(C(C)(C)O)cc2F)cc(F)cc1-c1ncnc2[nH]c(C3=CCOCC3)cc12,active,8.0
CHEMBL3903518,CC(C)(O)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCOCC5)cc34)c2CO)c(F)c1,active,12.0
CHEMBL3982378,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCSCC3)cc12,active,23.0
CHEMBL3967153,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CC[S+]([O-])CC3)cc12,active,2.0
CHEMBL3933887,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCS(=O)(=O)CC3)cc12,active,35.0
CHEMBL3972467,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCC4(CC3)OCCO4)cc12,active,110.0
CHEMBL3948532,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCC(O)CC3)cc12,active,46.0
CHEMBL3959777,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,13.0
CHEMBL3911315,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N4CCCC4)CC3)cc12,active,6.0
CHEMBL3939270,CC(=O)OCC(=O)N1CC=C(c2cc3c(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)ncnc3[nH]2)CC1,active,3.0
CHEMBL3894539,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)CO)CC3)cc12,active,7.0
CHEMBL3926072,Cc1c(NC(=O)c2ccc(C3CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)CC#N)CC3)cc12,active,4.0
CHEMBL4115904,,active,34.0
CHEMBL4115905,,active,14.0
CHEMBL4115906,,active,4.0
CHEMBL3942924,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,active,26.0
CHEMBL3941531,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCN(C(=O)CF)CC5)cc34)c2CO)cc1,active,27.0
CHEMBL3920235,Cc1c(NC(=O)c2ccc(C(C)(C)O)cc2F)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,13.0
CHEMBL3980902,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCNCC3)cc12,active,19.0
CHEMBL3904945,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,23.0
CHEMBL3975732,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(S(C)(=O)=O)CC3)cc12,active,30.0
CHEMBL3971384,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(S(=O)(=O)N(C)C)CC3)cc12,active,140.0
CHEMBL3896703,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCN(S(C)(=O)=O)CC3)cc12,active,17.0
CHEMBL3948173,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCc6cc(C(C)(C)C)ccc6C5=O)c4CO)ncnc3[nH]2)CC1,active,8.0
CHEMBL3890115,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCc6cc(C7CC7)ccc6C5=O)c4CO)ncnc3[nH]2)CC1,active,17.0
CHEMBL3984599,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(N5CCc6cc(C(C)(C)O)ccc6C5=O)c4CO)ncnc3[nH]2)CC1,active,2.0
CHEMBL3891532,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCOCC5)cc34)c2CO)cc1,active,7.0
CHEMBL3960567,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCOCC3)cc12,active,99.0
CHEMBL3977671,Cc1c(NC(=O)c2ccc(N(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCOCC3)cc12,active,47.0
CHEMBL3903393,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCSCC3)cc12,active,47.0
CHEMBL3912276,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CC[S+]([O-])CC3)cc12,active,24.0
CHEMBL3896706,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCS(=O)(=O)CC3)cc12,active,64.0
CHEMBL3921217,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCC6(CC5)OCCO6)cc34)c2CO)cc1,active,24.0
CHEMBL3920088,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCC(O)CC5)cc34)c2CO)cc1,active,4.0
CHEMBL3940129,CN(C)C1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)C)cc5)c4CO)ncnc3[nH]2)CC1,active,2.0
CHEMBL3939935,Cc1c(NC(=O)N2CC(OC(C)(C)C)C2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,7.0
CHEMBL3908428,Cc1c(NC(=O)N2CC(OC(C)C)C2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,16.0
CHEMBL3932096,Cc1c(NC(=O)N2Cc3ccc(F)cc3C2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,3.0
CHEMBL3958729,Cc1c(NC(=O)N2CC(OC(C(F)(F)F)C(F)(F)F)C2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,8.0
CHEMBL3954000,Cc1c(NC(=O)N2CC(OC(C)(C)C)C2)cc(F)cc1-c1ncnc2[nH]c(C3=CCOCC3)cc12,active,6.0
CHEMBL3929806,CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)N5CC(OC(C)(C)C)C5)c4)ncnc3[nH]2)CC1,active,2.0
CHEMBL3968367,Cc1c(-c2ncnc3[nH]c(C4=CCN(C(=O)N(C)C)CC4)cc23)ccc(F)c1NC(=O)N1CC(OC(C)(C)C)C1,active,2.0
CHEMBL3969286,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCOCC3)cc12,active,15.0
CHEMBL3963489,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCC4(CC3)OCCO4)cc12,active,9.0
CHEMBL3973521,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCC(O)CC3)cc12,active,12.0
CHEMBL3926464,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ncnc2[nH]c(C3=CCC(N(C)C)CC3)cc12,active,8.0
CHEMBL3908775,Cc1c(NC(=O)c2cc3c(s2)CCC(C)C3)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,27.0
CHEMBL3968447,CN(C)C(=O)N1CC=C(c2cc3c(-c4cccc(NC(=O)c5ccc(C(C)(C)O)cc5F)c4CO)ncnc3[nH]2)CC1,active,69.0
CHEMBL3982378,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCSCC3)cc12,active,94.0
CHEMBL3941531,CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3ncnc4[nH]c(C5=CCN(C(=O)CF)CC5)cc34)c2CO)cc1,active,20.0
CHEMBL3929806,CN(C)C(=O)N1CC=C(c2cc3c(-c4ccc(F)c(NC(=O)N5CC(OC(C)(C)C)C5)c4)ncnc3[nH]2)CC1,active,71.0
CHEMBL3968928,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,7.0
CHEMBL3979851,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCNCC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,7.0
CHEMBL3913119,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,515.0
CHEMBL3975009,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,396.0
CHEMBL3964529,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,92.0
CHEMBL3966506,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,143.0
CHEMBL3891638,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,415.0
CHEMBL3930318,Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCOCC5)c4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,825.0
CHEMBL3921350,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,6.0
CHEMBL3968928,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,31.0
CHEMBL3974246,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,30.0
CHEMBL3948209,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCc7cc(C8CC8)ccc7C6=O)c5C)ncnc4[nH]3)cc2)CC1,active,41.0
CHEMBL3935716,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ncnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)cc23)c1CO,active,8.0
CHEMBL3907763,CC1(O)CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,7.0
CHEMBL3901371,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,6.0
CHEMBL3962290,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(-n6ccc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,7.0
CHEMBL3952062,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1-n1ccc2cc(C3CC3)ccc2c1=O,active,10.0
CHEMBL3980912,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,2.0
CHEMBL3966597,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCNC(=O)C5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,254.0
CHEMBL3903267,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCC(C)(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,115.0
CHEMBL3967663,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)CC1,active,3.0
CHEMBL3931607,N#CC1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)CC1,active,7.0
CHEMBL3973003,Cc1c(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,103.0
CHEMBL3976070,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)CC1,active,4.0
CHEMBL3927548,CC1(O)CN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)C1,active,6.0
CHEMBL3900430,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)c(F)c2)CC1,active,9.0
CHEMBL3949342,Cc1c(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C)CC5)c(F)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,190.0
CHEMBL3950770,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1,active,7.0
CHEMBL3924327,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1,active,8.0
CHEMBL3973506,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCC(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,active,32.5
CHEMBL3942801,CN1CCN(c2ccc(-c3cc4c(-c5cccc(-n6ccc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,5.0
CHEMBL3968892,CN1CCN(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,12.0
CHEMBL3958000,Cc1c(-c2ncnc3[nH]c(-c4ccc(N5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,21.0
CHEMBL3986676,CN1CC=C(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)CC1,active,11.0
CHEMBL3956789,CN1CCOC(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)C1,active,3.0
CHEMBL3891185,CN1CCC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cn2)CC1,active,6.0
CHEMBL3981948,Cc1c(-c2ncnc3[nH]c(-c4cnn(C5CCN(C)CC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,13.0
CHEMBL3953196,CN1CCC(n2cc(-c3cc4c(-c5cccc(-n6ccc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cn2)CC1,active,5.0
CHEMBL3892930,CN1CCC(c2ccc(-c3cc4c(-c5cccc(-n6ccc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,3.0
CHEMBL3958477,CN1CCC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1,active,5.0
CHEMBL3898339,CN1CCCC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cn2)C1,active,5.0
CHEMBL3969541,CN1CC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)C1,active,4.0
CHEMBL3977803,CC(C)N1CC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)C1,active,6.5
CHEMBL3952007,CN1CCC(n2cc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cn2)CC1,active,2.0
CHEMBL3891695,CCN1CC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)C1,active,7.0
CHEMBL3930057,CN1CCN(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1,active,14.0
CHEMBL3976332,CC(C)N1CC(Oc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)C1,active,11.0
CHEMBL3905596,CCN1CCC(n2cc(-c3cc4c(-c5cccc(-n6ncc7cc(C8CC8)ccc7c6=O)c5CO)ncnc4[nH]3)cn2)CC1,active,3.0
CHEMBL3959033,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4cnn(C5CCN(C6COC6)CC5)c4)cc23)c1CO,active,1.7
CHEMBL3921994,Cc1nn(C2CN(C)C2)cc1-c1cc2c(-c3cccc(N4CCOc5cc(C6CC6)ccc5C4=O)c3CO)ccnc2[nH]1,active,9.0
CHEMBL3960244,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4cnn(C5COC5)c4)cc23)c1CO,active,3.0
CHEMBL3891177,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4cnn(C5CCOCC5)c4)cc23)c1CO,active,43.0
CHEMBL3967820,CC1(O)CCC(n2cc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cn2)CC1,active,3.8
CHEMBL3900184,CN1CCC(Oc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)CC1,active,3.0
CHEMBL3962146,CN1CC(Oc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ncnc4[nH]3)cc2)C1,active,5.0
CHEMBL3904110,Cc1c(-c2ncnc3[nH]c(-c4ccc(C5CCN(CCO)CC5)cc4)cc23)cccc1-n1ccc2cc(C3CC3)ccc2c1=O,active,13.0
CHEMBL3922230,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,5.0
CHEMBL3928203,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,1.0
CHEMBL3983770,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cnc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,35.0
CHEMBL3906723,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,2.0
CHEMBL3957625,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C6CC6)CC5)cn4)cc23)c1CO,active,3.0
CHEMBL3958922,CS(=O)(=O)N1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,3.0
CHEMBL3963720,CC(C)N1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,2.0
CHEMBL3971512,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCS(=O)(=O)CC5)cn4)cc23)c1CO,active,9.0
CHEMBL3984930,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(CC(F)(F)F)CC5)cn4)cc23)c1CO,active,8.0
CHEMBL3904399,O=C1c2ccc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(S(=O)(=O)C6CC6)CC5)cn4)cc23)c1CO,active,7.0
CHEMBL3940945,CN(C)C(=O)N1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,1000.0
CHEMBL3967108,CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,2.0
CHEMBL3928390,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(C6COC6)CC5)cn4)cc23)c1CO,active,2.0
CHEMBL3955997,CC1CN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC(C)N1C,active,1.7
CHEMBL3919488,CN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1=O,active,1.5
CHEMBL3950703,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(CC(F)(F)F)CC5)cn4)cc23)c1CO,active,1.6
CHEMBL3941978,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(CN4CCN(C5COC5)CC4)cc23)c1CO,active,1.3
CHEMBL3904999,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(CC(F)(F)F)CC5)cn4)cc23)c1CO,active,1.9
CHEMBL3929445,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(-c4ccc(CN5CCN(CC(F)F)CC5)cn4)cc23)c1CO,active,0.65
CHEMBL3967515,O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cc(F)cc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cn4)cc23)c1CO,active,0.55
CHEMBL3937906,CN1CCC(F)(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)nc2)CC1,active,9.0
CHEMBL3965546,CN1CCCC(F)(c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5CO)ccnc4[nH]3)cc2)C1,active,3.5
CHEMBL3950134,Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCN(C)CC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O,active,20.0
